"","Gene","log2( Max Expression Level )","Raw Gini Index","Normalized Gini Index","p-value"
"Abcc4__chr14","Abcc4__chr14",0.998550653950656,9.16012353414655,0.61426357234813,1.35969352026973e-05
"Actl6a__chr3","Actl6a__chr3",0.99926390145734,5.17392693199981,0.614232112011641,1.36106828647258e-05
"Lrch4__chr5","Lrch4__chr5",0.999544325221599,5.1333991254172,0.611905787116281,1.46646903219241e-05
"B3galt4__chr17","B3galt4__chr17",0.999542570171682,5.1333991254172,0.611904032066364,1.46655140252975e-05
"Gpx1__chr9","Gpx1__chr9",0.99791459849989,5.1333991254172,0.610276060394572,1.54488129501148e-05
"Ccdc172__chr19","Ccdc172__chr19",0.999306671709054,5.09169983413681,0.608889667274796,1.61470655974992e-05
"Igdcc3__chr9","Igdcc3__chr9",0.999013188994989,5.09169983413681,0.608596184560731,1.62986740748797e-05
"Gmnn__chr13","Gmnn__chr13",0.999500927623656,5.04875931191986,0.606119247500269,1.76332001774763e-05
"Clu__chr14","Clu__chr14",0.999464709775373,5.04875931191986,0.606083029651986,1.76534625660702e-05
"Bhlhe40__chr6","Bhlhe40__chr6",0.998796184303612,5.04875931191986,0.605414504180225,1.80314693117269e-05
"Il34__chr8","Il34__chr8",0.998249749768912,5.04875931191986,0.604868069645525,1.83461373213032e-05
"Lzts2__chr19","Lzts2__chr19",0.998204251623972,5.04875931191986,0.604822571500585,1.83725715437595e-05
"Gm5860__chr4","Gm5860__chr4",0.998003278984417,5.04875931191986,0.60462159886103,1.84897690183337e-05
"Inpp1__chr1","Inpp1__chr1",0.999701535147481,5.00450139223494,0.603152835407216,1.9368081580318e-05
"Ddx10__chr9","Ddx10__chr9",0.99785105306186,5.00450139223494,0.601302353321595,2.05311056496417e-05
"Ces5a__chr8","Ces5a__chr8",0.999648833722768,4.95884267524324,0.599712752343678,2.15827878403868e-05
"Ankrd23__chr1","Ankrd23__chr1",0.99920000581814,4.95884267524324,0.59926392443905,2.18888620196122e-05
"Dok5__chr2","Dok5__chr2",0.999141608403064,4.95884267524324,0.599205527023974,2.19289869940674e-05
"4933417A18Rik__chr13","4933417A18Rik__chr13",0.998949730958478,4.95884267524324,0.599013649579388,2.20613181496936e-05
"Kansl2__chr15","Kansl2__chr15",0.998299574410527,4.95884267524324,0.598363493031437,2.25153621992124e-05
"Cd40lg__chrX","Cd40lg__chrX",0.999676446797559,4.91169158187234,0.596112435525879,2.41568386017239e-05
"Cmbl__chr15","Cmbl__chr15",0.999607048312376,4.91169158187234,0.596043037040696,2.42092038479131e-05
"B930059L03Rik__chr12","B930059L03Rik__chr12",0.999345622736635,4.91169158187234,0.595781611464956,2.44074327069003e-05
"Klhl42__chr6","Klhl42__chr6",0.99933818663137,4.91169158187234,0.59577417535969,2.44130936607175e-05
"Abca2__chr2","Abca2__chr2",0.998962562827553,4.91169158187234,0.595398551555873,2.47006732714246e-05
"Emc7__chr2","Emc7__chr2",0.998832801877143,4.91169158187234,0.595268790605464,2.48007630804176e-05
"Gm4179__chr7","Gm4179__chr7",0.998927165697168,4.86294724802092,0.591471983587223,2.79054678274727e-05
"Inpp5j__chr11","Inpp5j__chr11",0.998102152839958,4.86294724802092,0.590646970730013,2.86271444491062e-05
"Fam159b__chr13","Fam159b__chr13",0.999318721532293,4.81249822533356,0.58768352412829,3.13679047820486e-05
"4933432I03Rik__chr14","4933432I03Rik__chr14",0.999071742288155,4.81249822533356,0.587436544884153,3.16072060179725e-05
"Inpp5f__chr7","Inpp5f__chr7",0.998889861446169,4.81249822533356,0.587254664042166,3.17845364274847e-05
"Dpysl2__chr14","Dpysl2__chr14",0.998843728367451,4.81249822533356,0.587208530963448,3.18296648153416e-05
"Aoc3__chr11","Aoc3__chr11",0.997734970289181,4.81249822533356,0.586099772885178,3.29326983557015e-05
"Aldh1l1__chr6","Aldh1l1__chr6",0.998144838116281,4.76022094646651,0.582011780546347,3.73202399281398e-05
"Dmrtc1c1__chrX","Dmrtc1c1__chrX",0.999629384513567,4.70597790168252,0.578647636620907,4.1339852620289e-05
"Fabp1__chr6","Fabp1__chr6",0.999515458069396,4.70597790168252,0.578533710176736,4.14828907934126e-05
"C77080__chr4","C77080__chr4",0.999285938207531,4.70597790168252,0.578304190314871,4.17724816728673e-05
"Med26__chr8","Med26__chr8",0.997990406121532,4.70597790168252,0.577008658228872,4.34432441717261e-05
"Fcgrt__chr7","Fcgrt__chr7",0.997929712026337,4.70597790168252,0.576947964133677,4.35230452198907e-05
"Duxbl1__chr14","Duxbl1__chr14",0.997769443831654,4.70597790168252,0.576787695938994,4.37344332675366e-05
"Eif2s3x__chrX","Eif2s3x__chrX",0.999584442768535,4.64961545906341,0.573365488323482,4.84864986908261e-05
"Clec16a__chr16","Clec16a__chr16",0.999549966909332,4.64961545906341,0.573331012464279,4.85367635630882e-05
"Gtf2h1__chr7","Gtf2h1__chr7",0.999512348044167,4.64961545906341,0.573293393599115,4.85916669832644e-05
"1600023N17Rik__chr5","1600023N17Rik__chr5",0.999493907423989,4.64961545906341,0.573274952978936,4.86186018365775e-05
"Clec3a__chr8","Clec3a__chr8",0.999425595944208,4.64961545906341,0.573206641499155,4.8718502255901e-05
"4921539E11Rik__chr4","4921539E11Rik__chr4",0.999360620982849,4.64961545906341,0.573141666537796,4.88137030817366e-05
"Adam18__chr8","Adam18__chr8",0.999257695816266,4.64961545906341,0.573038741371214,4.89648678238777e-05
"Dydc1__chr14","Dydc1__chr14",0.999212126942107,4.64961545906341,0.572993172497055,4.90319352445779e-05
"Atp6v0c-ps2__chr17","Atp6v0c-ps2__chr17",0.998970512537687,4.64961545906341,0.572751558092634,4.93889902577416e-05
"Gm10510__chr17","Gm10510__chr17",0.997738048829134,4.64961545906341,0.571519094384082,5.12488275291715e-05
"Kif21a__chr15","Kif21a__chr15",0.999713810435187,4.5909612413426,0.567825868395772,5.72258074909549e-05
"Kcnq1ot1__chr7","Kcnq1ot1__chr7",0.999417604235606,4.5909612413426,0.56752966219619,5.77326301335814e-05
"Lemd3__chr10","Lemd3__chr10",0.999182465838751,4.5909612413426,0.567294523799336,5.81379739581493e-05
"9830166K06Rik__chr19","9830166K06Rik__chr19",0.999099499842684,4.5909612413426,0.567211557803269,5.82816345274476e-05
"Hnrnpr__chr4","Hnrnpr__chr4",0.999094872892903,4.5909612413426,0.567206930853488,5.82896562144809e-05
"Fam19a1__chr6","Fam19a1__chr6",0.998884889803541,4.5909612413426,0.566996947764126,5.86547991753756e-05
"Gm16404__chrX","Gm16404__chrX",0.999611544327108,4.5298209465287,0.561572905153739,6.88690556011892e-05
"Accsl__chr2","Accsl__chr2",0.99959645526303,4.5298209465287,0.561557816089661,6.88996768319114e-05
"Dhrs13__chr11","Dhrs13__chr11",0.999584442768535,4.5298209465287,0.561545803595165,6.8924063746545e-05
"9130008F23Rik__chr17","9130008F23Rik__chr17",0.999368731863768,4.5298209465287,0.561330092690399,6.9363371117771e-05
"Dio2__chr12","Dio2__chr12",0.99916354143687,4.5298209465287,0.561124902263501,6.97836995368283e-05
"Echdc3__chr2","Echdc3__chr2",0.999100347452019,4.5298209465287,0.561061708278649,6.99136335960356e-05
"BC080695__chr4","BC080695__chr4",0.998180013236267,4.5298209465287,0.560141374062898,7.1831960353691e-05
"Cnot3__chr7","Cnot3__chr7",0.997633250204899,4.5298209465287,0.55959461103153,7.29949816934492e-05
"Arl16__chr11","Arl16__chr11",0.999245840579933,4.46597446450407,0.555244830345485,8.28995724412321e-05
"Fnd3c2__chrX","Fnd3c2__chrX",0.999514670196338,4.39917109381982,0.550326694175777,9.56168005594361e-05
"Cxx1c__chrX","Cxx1c__chrX",0.999453284608523,4.32912359629157,0.545621910171461,0.000109479626250202
"Cep63__chr9","Cep63__chr9",0.999415141674234,4.32912359629157,0.545583767237172,0.000109599363774995
"Gm13275__chr4","Gm13275__chr4",0.999487094639312,4.25550073314839,0.541237061289616,0.000124079311945421
"Dok2__chr14","Dok2__chr14",0.999398351483064,4.25550073314839,0.541148318133368,0.000124392828370993
"Gm21269__chr7","Gm21269__chr7",0.999373018913929,4.25550073314839,0.541122985564234,0.000124482460816199
"2010107G12Rik__chr6","2010107G12Rik__chr6",0.999175855050385,4.25550073314839,0.54092582170069,0.000125182145146519
"Faf1__chr4","Faf1__chr4",0.999060651992912,4.25550073314839,0.540810618643217,0.00012559267695058
"Gm1993__chrX","Gm1993__chrX",0.998700294227871,4.25550073314839,0.540450260878176,0.000126884996745611
"Dzank1__chr2","Dzank1__chr2",0.997822819572357,4.25550073314839,0.539572786222662,0.000130084150624545
"Cct5__chr15","Cct5__chr15",0.999480003781791,4.17791779219584,0.536600775123578,0.000141490486347048
"1700016L04Rik__chr10","1700016L04Rik__chr10",0.998073201585001,4.17791779219584,0.535193972926789,0.000147210505541288
"2310042D19Rik__chr4","2310042D19Rik__chr4",0.999724244429738,4.09592441999854,0.53141281219933,0.00016367639401162
"Gtpbp4__chr13","Gtpbp4__chr13",0.999621820932211,4.09592441999854,0.531310388701803,0.000164145522808679
"Fundc2__chrX","Fundc2__chrX",0.999503639973527,4.09592441999854,0.53119220774312,0.000164688388800773
"Cpeb1__chr7","Cpeb1__chr7",0.999323145418447,4.09592441999854,0.531011713188039,0.000165520736694714
"Fbxo30__chr10","Fbxo30__chr10",0.999498626235886,4.00898878322726,0.524145181724078,0.000200271208106197
"Lamb3__chr1","Lamb3__chr1",0.999195442571469,4.00898878322726,0.523841998059661,0.00020195254700175
"Acd__chr8","Acd__chr8",0.998965916611516,4.00898878322726,0.523612472099707,0.000203234168932546
"Ide__chr19","Ide__chr19",0.997897276512327,4.00898878322726,0.522543832000519,0.000209301874649708
"Atp6v1g2__chr17","Atp6v1g2__chr17",0.997710666000351,4.00898878322726,0.522357221488543,0.000210378639598408
"Defb42__chr14","Defb42__chr14",0.999404367968233,3.91647664443772,0.514296634120373,0.000262144350650693
"Kcna2__chr3","Kcna2__chr3",0.999145157732186,3.91647664443772,0.514037423884326,0.000263991181024818
"Mettl5__chr2","Mettl5__chr2",0.997421425271281,3.91647664443772,0.512313691423421,0.000276584263120486
"Ascc2__chr11","Ascc2__chr11",0.999389095352034,3.81762325751143,0.500298832457047,0.000381156801935085
"Gm15941__chr15","Gm15941__chr15",0.99933818663137,3.81762325751143,0.500247923736383,0.000381669239621555
"8030423J24Rik__chr13","8030423J24Rik__chr13",0.999639010889838,3.71149490665009,0.483746721015425,0.000585953811097005
"Bard1__chr1","Bard1__chr1",0.999221396036906,3.71149490665009,0.483329106162493,0.000592241607867409
"1700008P02Rik__chr3","1700008P02Rik__chr3",0.999590306009896,3.59693514238723,0.465739051353422,0.000921168552355089
"Cttnbp2__chr6","Cttnbp2__chr6",0.999156187954997,3.59693514238723,0.465304933298523,0.000931085483729537
"4930567H12Rik__chr8","4930567H12Rik__chr8",0.790605659308381,6.39403389536778,0.446796499416495,0.00145713975241794
"Fmn1__chr2","Fmn1__chr2",0.791718004393404,7.1405741777099,0.446327677160051,0.00147344184002846
"Dact3__chr7","Dact3__chr7",0.788126643320199,6.67383905599044,0.445534009916372,0.00150141935623821
"Akr1b8__chr6","Akr1b8__chr6",0.787603904294837,6.68790052248075,0.44500175320629,0.0015204524802525
"Fam57b__chr7","Fam57b__chr7",0.999669093315685,3.47248777146274,0.444537804971005,0.00153722217617789
"Itpripl1__chr2","Itpripl1__chr2",0.999636002647253,3.47248777146274,0.444504714302574,0.00153842467900783
"Cask__chrX","Cask__chrX",0.999590306009896,3.47248777146274,0.444459017665216,0.00154008668838162
"Dazap1__chr10","Dazap1__chr10",0.789394789280454,6.28725064325462,0.444448222397606,0.00154047955663075
"Cyp2b23__chr7","Cyp2b23__chr7",0.787037212333065,6.63081315229913,0.444413195101582,0.00154175492169165
"Fcrl5__chr3","Fcrl5__chr3",0.999456367590054,3.47248777146274,0.444325079245374,0.00154496753214299
"Gpt__chr15","Gpt__chr15",0.788960892496313,6.30560578958543,0.444238085702048,0.00154814521107866
"Akr1b7__chr6","Akr1b7__chr6",0.787798070811225,6.4110872267986,0.444129673164587,0.00155211361846419
"Maml3__chr3","Maml3__chr3",0.999217856927983,3.47248777146274,0.444086568583303,0.00155369402361339
"Ccdc18__chr5","Ccdc18__chr5",0.787507424723331,6.93191939010004,0.444040184653824,0.00155539630299875
"Adpgk__chr9","Adpgk__chr9",0.999060651992912,3.47248777146274,0.443929363648233,0.001559470295008
"Arpc5__chr1","Arpc5__chr1",0.786573913807515,6.76950729143624,0.443860802406376,0.00156199560610881
"Ddx25__chr9","Ddx25__chr9",0.786523034719226,6.75622271284729,0.443843769985797,0.0015626235378438
"Arhgap30__chr1","Arhgap30__chr1",0.786787766176441,6.50937914891469,0.443776855791645,0.00156509268223537
"Gm12169__chr11","Gm12169__chr11",0.787011017599838,6.42794133250948,0.443481737742068,0.00157602507776954
"4933417D19Rik__chr8","4933417D19Rik__chr8",0.785997087499951,6.61618123133188,0.443350064288525,0.0015809252286468
"Mib1__chr18","Mib1__chr18",0.786196672216523,6.47735352663456,0.443007434536412,0.00159374114786555
"Fscn1__chr5","Fscn1__chr5",0.786967468194234,6.35931031689044,0.442831596534934,0.00160035499372876
"Gm10532__chr18","Gm10532__chr18",0.785494702944706,6.76950729143624,0.442781591543567,0.00160224040871054
"Lama3__chr18","Lama3__chr18",0.79746490394726,7.81442224656679,0.440781806420949,0.00167932104071863
"Gm19466__chr18","Gm19466__chr18",0.789097275673943,6.04657836662033,0.440067162206882,0.00170767547949646
"Galnt5__chr2","Galnt5__chr2",0.783473114367766,6.4110872267986,0.439804716721127,0.00171819728680198
"Fam35a__chr14","Fam35a__chr14",0.782013605643849,6.74281466986289,0.439361265077032,0.00173611006091943
"Gm4216__chr7","Gm4216__chr7",0.784304989718181,6.23074100262691,0.438593845536402,0.00176751118909538
"Atg9a__chr1","Atg9a__chr1",0.79308666948241,5.80992886572143,0.437791243416952,0.00180090395702477
"1700066O22Rik__chr18","1700066O22Rik__chr18",0.78673538437304,6.02458563827827,0.437220746051052,0.00182498765495672
"1700003M07Rik__chr4","1700003M07Rik__chr4",0.807822074869681,8.44749654666539,0.437092121962875,0.00183045785456713
"Bcas2__chr3","Bcas2__chr3",0.787362943173301,5.97956810009519,0.436795591530284,0.0018431257221553
"Fam65a__chr8","Fam65a__chr8",0.792834748546496,5.7839804136838,0.43670637846656,0.00184695249840617
"Il6st__chr13","Il6st__chr13",0.791478518297298,5.80992886572143,0.436183092231839,0.00186954456885181
"Mageb18__chrX","Mageb18__chrX",0.791351008884224,5.80992886572143,0.436055582818766,0.00187508751546598
"Kif9__chr9","Kif9__chr9",0.78436051267214,6.06824086131282,0.435788799239186,0.00188673318269062
"Icam5__chr9","Icam5__chr9",0.789809983748235,5.80992886572143,0.434514557682777,0.00194326846791094
"Dnase2a__chr8","Dnase2a__chr8",0.788352634390989,5.83541884047548,0.43384652420393,0.00197351850549599
"Klra9__chr6","Klra9__chr6",0.790350985428889,5.75755668893945,0.433343579586781,0.00199657443052756
"Dnajc17__chr2","Dnajc17__chr2",0.786356971735483,5.86046625851717,0.432598850642652,0.00203116355670189
"Agbl5__chr5","Agbl5__chr5",0.786307294816398,5.86046625851717,0.432549173723568,0.00203349005111323
"2700038G22Rik__chr5","2700038G22Rik__chr5",0.792968310039885,5.61765111942733,0.430774819042837,0.00211819024291206
"4930429F24Rik__chr9","4930429F24Rik__chr9",0.797734947326453,8.32687885483841,0.42969555651448,0.00217126212150213
"Csrp3__chr7","Csrp3__chr7",0.785418043449362,5.7839804136838,0.429289673369425,0.0021915310333908
"Krt20__chr11","Krt20__chr11",0.786801003948383,5.73063995591679,0.42886583037582,0.0022128797403977
"Galm__chr17","Galm__chr17",0.791852343542712,5.58796498888268,0.428440422911393,0.0022344965982557
"Etv2__chr7","Etv2__chr7",0.787190133058131,5.70321146739115,0.428275627059299,0.00224292190355093
"Angptl4__chr17","Angptl4__chr17",0.791021347257204,5.55765515472542,0.426321688411447,0.00234503537440113
"Actl6b__chr5","Actl6b__chr5",0.788269370315019,5.61765111942733,0.426075879317972,0.00235817515362551
"Lhx9__chr1","Lhx9__chr1",0.789733384172061,5.52669484554198,0.423672240837414,0.00249021833965458
"Bbs1__chr19","Bbs1__chr19",0.790624990320592,5.42961596420174,0.419986775178476,0.00270569428777662
"1700007K09Rik__chr7","1700007K09Rik__chr7",0.999527276165264,3.33628338786443,0.41955819731245,0.00273181448417136
"Dnlz__chr2","Dnlz__chr2",0.999420913302449,3.33628338786443,0.419451834449635,0.00273833205218477
"1700063D05Rik__chr9","1700063D05Rik__chr9",0.999243641864423,3.33628338786443,0.419274563011609,0.00274922586160408
"Dock8__chr19","Dock8__chr19",0.999205823957644,3.33628338786443,0.41923674510483,0.002751554930633
"2300005B03Rik__chr15","2300005B03Rik__chr15",0.791015795979396,5.36106648879432,0.416857610152005,0.00290170660019627
"Adrb2__chr18","Adrb2__chr18",0.786173680915483,5.39574832817903,0.413826638627015,0.00310368155224474
"Klc1__chr12","Klc1__chr12",0.783846384304016,5.28909670241999,0.40572889748278,0.00370679767452062
"Gm5615__chr9","Gm5615__chr9",0.748170520393889,6.08958289312471,0.400032309851849,0.00419200511436258
"Gtf2h5__chr17","Gtf2h5__chr17",0.756536108938492,5.75755668893945,0.399528703096384,0.00423751941982397
"E030019B13Rik__chr12","E030019B13Rik__chr12",0.999547180326727,3.18586654531133,0.392252844387841,0.00494620883292426
"Tgds__chr14","Tgds__chr14",0.999212126942107,3.18586654531133,0.391917791003221,0.00498125011914835
"Tab2__chr10","Tab2__chr10",0.801415684090119,4.70597790168252,0.38043393619746,0.00632404431811672
"Doc2b__chr11","Doc2b__chr11",0.732194886555534,5.7839804136838,0.376066516475597,0.00691337818486037
"Fam3c__chr6","Fam3c__chr6",0.742358783563859,5.39574832817903,0.370011741275391,0.00781043946738664
"Ercc8__chr13","Ercc8__chr13",0.730179088319119,8.14516793901839,0.366247649037185,0.0084183868976392
"Gm3317__chr14","Gm3317__chr14",0.733509816898301,5.46270675067016,0.364484834182317,0.00871711552669025
"Gm8453__chr7","Gm8453__chr7",0.717247910484405,5.61765111942733,0.355054419487357,0.0104782381846751
"Idh3g__chrX","Idh3g__chrX",0.725545550149083,5.25171909260596,0.345263054177948,0.0126272368969321
"Peli2__chr14","Peli2__chr14",0.80811482847945,4.00898878322726,0.332761383967642,0.0159174582331053
"Kcnk9__chr15","Kcnk9__chr15",0.671820906635396,5.42961596420174,0.30118269149328,0.0276451089157036
"Arrdc5__chr17","Arrdc5__chr17",0.715197622045961,4.76022094646651,0.299064564476027,0.0286399458842124
"Jph4__chr14","Jph4__chr14",0.999541821514025,2.60880924267552,0.287254130847247,0.0347473187927867
"Car12__chr9","Car12__chr9",0.699197085515059,4.64961545906341,0.272978131070006,0.043516276340086
"Cript__chr17","Cript__chr17",0.665893801314683,5.04875931191986,0.272512121191295,0.0438301757406138
"Idh3a__chr9","Idh3a__chr9",0.611267038576683,6.21140163741847,0.265267575508409,0.0489489352025833
"Irf2__chr8","Irf2__chr8",0.619053800373569,5.67525138605026,0.259105354372361,0.0536693400143709
"2410137F16Rik__chr5","2410137F16Rik__chr5",0.738862266081196,3.91647664443772,0.253754532233336,0.0580544191314391
"Snrpe__chr1","Snrpe__chr1",0.832618002540444,3.33628338786443,0.25264892368763,0.0589946494712373
"5330413P13Rik__chr2","5330413P13Rik__chr2",0.647833291065621,4.95884267524324,0.247897209686531,0.0631722302096092
"Ranbp10__chr8","Ranbp10__chr8",0.884868775450855,3.01792190799726,0.247138899373652,0.063859726955821
"Itln1__chr1","Itln1__chr1",0.690683754274891,4.46597446450407,0.246682744040442,0.0642760795082924
"Gorab__chr1","Gorab__chr1",0.721057866151019,4.00898878322726,0.245704421639211,0.0651761482290081
"Col4a3bp__chr13","Col4a3bp__chr13",0.624465470548697,8.87988952178056,0.244447141069076,0.06634718579189
"Gpr34__chrX","Gpr34__chrX",0.999059528370894,2.35049724708413,0.23977453735829,0.0708424689852784
"Trcg1__chr9","Trcg1__chr9",0.58002097475986,6.88386515450979,0.236847007907999,0.0737759079916904
"Habp2__chr19","Habp2__chr19",0.688773893508581,4.32912359629157,0.23494251907152,0.0757335136166549
"Pcnt__chr10","Pcnt__chr10",0.593931137739949,8.02292258905563,0.232746770881774,0.0780393262249278
"Zfp521__chr18","Zfp521__chr18",0.574167756593488,6.67383905599044,0.231575123189661,0.0792913001989021
"Olfr52__chr2","Olfr52__chr2",0.57701108336111,6.13134253912326,0.229669755566731,0.0813596803095295
"Mup9__chr4","Mup9__chr4",0.580894143263021,7.53993424517179,0.229591827758186,0.0814451334023301
"Nploc4__chr11","Nploc4__chr11",0.571461396426664,6.65963918701565,0.228864336260617,0.0822461451181586
"Papss2__chr19","Papss2__chr19",0.571362109493576,6.4446008137115,0.227956381828558,0.0832541631639895
"Wdr90__chr17","Wdr90__chr17",0.576675170701852,7.40173284952262,0.227724802804801,0.0835127445348172
"Snord87__chr1","Snord87__chr1",0.571838018309767,6.32373033752135,0.227324514395559,0.0839611295208842
"Olfr986__chr9","Olfr986__chr9",0.569864422804198,6.61618123133188,0.227217399592772,0.0840814207241937
"Slc1a7__chr4","Slc1a7__chr4",0.571007990050888,6.39403389536778,0.227198830159002,0.084102287573045
"Kdm2b__chr5","Kdm2b__chr5",0.611112854675278,5.17392693199981,0.226081065229579,0.0853655148099046
"Olfr141__chr2","Olfr141__chr2",0.568272790354048,6.58646452588639,0.225559433448169,0.0859598714200482
"Mterfd1__chr13","Mterfd1__chr13",0.614462943710796,9.47593604244639,0.225365149433306,0.0861820317965121
